"company_code","warehouse","receipt_number","receipt_type","receipt_status","order_number","reference_1","reference_2","reference_3","reference_4","supplier_id","supplier_name","supplier_address1","supplier_address2","supplier_address3","supplier_city","supplier_state","supplier_country","supplier_zip","contact_name","contact_phone","contact_fax","contact_e_mail","consignor","carrier_id","carrier_service_level","carrier_account_num","carrier_shipping_cost","carrier_shipping_charge","carrier_declared_value","carrier_cod_value","carrier_cod_type","carrier_waybill","carrier_appoitment","carrier_instructions","carrier_total_pcs","shipping_net_weight","shipping_gross_weight","sea_container_seal","sea_container_number","sea_container_type","sea_container_size","document_date","expected_date","date_received","receipt_start_date","receipt_end_date","date_checked","date_inspected","import_date","last_export_date","close_date","received_by","checked_by","qa_inspector","qa_inspection_tag","qa_minutes","receiving_minutes","checking_minutes","skids_provided","number_of_active_rf_units","skid_type_provided","note_from_customer","note_to_receiver","note_from_receiver","note_from_checker","note_from_qa","location_id","import_batch_number","check_shipment_flag","check_qa_flag","cancel_flag","delivery_rejected_flag","complete_receipt_flag","ready_for_export_flag","export_complete_flag","validate_receiving_flag","uniqueid","num_pallets_received","num_cases_received","processed","IsHistory","IsBackOrder","work_order_auto_pick_complete_flag","whs_transfer_flag","whs_transfer_from_warehouse","user_0","user_1","user_2","user_3","user_4","user_5","user_6","user_7","user_8","user_9","inbound_doc_printed"
"01",SOYA,"65788",COOLER,Complete,"52850",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-12 00:00:00,2020-09-08 09:19:00,2020-09-12 10:19:00,,,2020-09-08 07:03:00,,,felix,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70329,61,4807,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65789",COOLER,Complete,"90366",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-09 00:00:00,2020-09-08 10:35:00,2020-09-09 05:50:00,,,2020-09-08 07:05:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70330,216,216,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65797",COOLER,Complete,"52851",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-08 16:02:00,,,,2020-09-08 14:19:00,,,harjot,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70338,47,3760,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65807",COOLER,In Progress,"52856",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-10 00:00:00,2020-09-10 00:00:00,2020-09-11 00:00:00,2020-09-10 07:56:00,,,,2020-09-10 06:51:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70348,93,7355,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65808",COOLER,Complete,"90368",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-10 00:00:00,2020-09-10 00:00:00,2020-09-11 00:00:00,2020-09-10 08:50:00,2020-09-11 12:40:00,,,2020-09-10 06:52:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70349,174,174,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65643",COOLER,Complete,"90338",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-19 00:00:00,2020-08-19 00:00:00,2020-08-19 00:00:00,2020-08-19 09:42:00,,,,2020-08-19 08:26:00,,,joban,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70183,54,54,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65649",COOLER,Complete,"90337",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-20 00:00:00,2020-08-20 00:00:00,2020-08-20 00:00:00,2020-08-20 04:18:00,,,,2020-08-20 03:52:00,,,joban,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70189,83,83,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65812",COOLER,In Progress,"52857",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-10 00:00:00,2020-09-10 00:00:00,2020-09-10 00:00:00,2020-09-10 18:00:00,,,,2020-09-10 15:03:00,,,jamer,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70353,20,1547,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65647",COOLER,In Progress,"90336",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-19 00:00:00,2020-08-19 00:00:00,2020-08-20 00:00:00,2020-08-19 14:57:00,,,,2020-08-19 14:06:00,,,jas,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70187,159,159,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65650",COOLER,In Progress,"90339",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-20 00:00:00,2020-08-20 00:00:00,2020-08-21 00:00:00,2020-08-20 11:21:00,,,,2020-08-20 08:25:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70190,130,130,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65813",COOLER,Complete,"52858",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-10 00:00:00,2020-09-10 00:00:00,2020-09-10 00:00:00,2020-09-10 20:45:00,,,,2020-09-10 20:43:00,,,rishab,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70354,21,1619,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65814",COOLER,Complete,"90369",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-10 00:00:00,2020-09-10 00:00:00,2020-09-11 00:00:00,2020-09-11 07:31:00,,,,2020-09-10 23:02:00,,,chen,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70355,120,120,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65815",COOLER,In Progress,"52859",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 07:45:00,,,,2020-09-11 03:28:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70356,7,7,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65816",COOLER,In Progress,"52860",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 10:28:00,,,,2020-09-11 09:16:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70357,49,3896,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65817",REGULAR,Complete,"200884613",,,,,"",TCS,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-18 00:00:00,2020-09-11 00:00:00,2020-09-11 11:00:00,,,,2020-09-11 10:52:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70358,12,45,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65818",COOLER,Complete,"200884614",,,,,"",TCS,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-18 00:00:00,2020-09-11 00:00:00,2020-09-11 11:17:00,,,,2020-09-11 10:53:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70359,14,64,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65820",COOLER,In Progress,"52861",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 16:40:00,,,,2020-09-11 15:11:00,,,chen,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70361,29,2203,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65659",COOLER,In Progress,"90340",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-21 00:00:00,2020-08-21 00:00:00,2020-08-21 00:00:00,2020-08-21 01:57:00,,,,2020-08-21 01:15:00,,,rishab,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70199,22,22,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65821",COOLER,In Progress,"90370",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 19:55:00,,,,2020-09-11 19:40:00,,,chen,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70362,18,18,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65822",COOLER,In Progress,"52862",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-11 20:39:00,,,,2020-09-11 20:37:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70363,22,1707,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65823",COOLER,In Progress,"90371",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-12 00:00:00,2020-09-11 22:14:00,,,,2020-09-11 21:29:00,,,rishab,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70364,54,54,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65824",COOLER,Complete,"52863",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-11 00:00:00,2020-09-11 00:00:00,2020-09-12 00:00:00,2020-09-11 23:18:00,,,,2020-09-11 22:15:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70365,12,922,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65825",COOLER,Complete,"52864",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 01:34:00,,,,2020-09-12 00:15:00,,,rishab,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70366,5,329,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65826",COOLER,In Progress,"52865",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 02:24:00,,,,2020-09-12 01:23:00,,,rishab,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70367,7,510,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65827",COOLER,In Progress,"52866",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 04:16:00,,,,2020-09-12 03:06:00,,,rishab,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70368,11,835,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65828",COOLER,Complete,"52867",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 06:10:00,,,,2020-09-12 04:26:00,,,dennis,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70369,7,484,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65829",COOLER,In Progress,"52868",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 06:17:00,,,,2020-09-12 04:28:00,,,dennis,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70370,11,840,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65830",COOLER,In Progress,"90372",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 08:38:00,,,,2020-09-12 05:44:00,,,dennis,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70371,46,46,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65831",COOLER,In Progress,"52869",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 15:57:00,,,,2020-09-12 11:06:00,,,jamer,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70372,36,2876,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65832",COOLER,In Progress,"90373",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 13:05:00,,,,2020-09-12 11:52:00,,,jamer,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70373,106,106,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65833",COOLER,Complete,"90374",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-13 00:00:00,2020-09-12 21:35:00,,,,2020-09-12 15:00:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70374,52,53,0,0,0,0,0,"","","","","","","","","","","",0
