record_id,receipt_number,sku,qty_received
1236968,65698,391777,80.000
1236972,65698,391777,80.000
1236974,65698,391777,80.000
1236976,65698,391777,80.000
1236978,65698,391777,80.000
1236980,65698,391777,80.000
1236982,65698,391777,80.000
1236983,65698,391777,80.000
1236984,65698,391777,80.000
1236985,65698,391777,80.000
1236986,65698,391777,80.000
1236988,65698,391777,80.000
1236990,65698,391777,80.000
1236991,65698,391777,80.000
1236992,65698,391777,80.000
1236994,65698,391777,80.000
1236996,65698,391777,80.000
1236998,65698,391777,80.000
1237000,65698,391777,80.000
1237002,65698,391777,80.000
1237004,65698,391777,80.000
1237006,65698,391777,80.000
1237008,65698,391777,80.000
1237010,65698,391777,80.000
1237012,65698,391777,80.000
1237014,65698,391777,80.000
1237018,65702,392177,80.000
1237020,65702,392177,80.000
1237021,65702,392177,80.000
1237022,65702,392177,80.000
1237023,65702,392177,80.000
1237024,65702,392177,80.000
1237025,65702,392177,80.000
1237027,65702,392177,80.000
1237029,65702,392177,80.000
1237031,65702,392177,80.000
1237032,65702,392177,80.000
1237034,65638,391684,80.000
1237037,65702,392177,80.000
1237039,65702,392177,80.000
1237042,65702,392177,80.000
1237043,65702,392177,80.000
1237045,65702,392177,80.000
1237047,65702,392177,80.000
1237049,65702,392177,80.000
1237051,65702,392177,80.000
1237052,65702,392177,80.000
1237054,65702,392177,80.000
1237056,65702,392177,80.000
1237058,65702,392177,80.000
1237059,65702,392177,80.000
1237060,65702,392177,80.000
1237061,65702,392177,80.000
1237062,65702,392177,80.000
1237063,65702,392177,80.000
1237064,65702,392177,80.000
1237065,65702,392177,80.000
1237066,65702,392177,80.000
1237067,65702,392177,80.000
1237068,65702,392177,80.000
1237069,65702,392177,80.000
1237072,65702,392177,80.000
1237074,65702,392177,80.000
1237076,65702,392177,80.000
1237078,65702,392177,80.000
1237079,65702,392177,80.000
1237080,65702,392177,80.000
1237081,65698,391777,72.000
1237082,65698,391777,34.000
1237083,65702,392177,80.000
1237084,65702,392177,80.000
1237086,65702,392177,80.000
1237087,65702,392177,80.000
1237089,65702,392177,80.000
1237091,65702,392177,80.000
1237093,65702,392177,80.000
1237094,65702,392177,80.000
1237096,65702,392177,80.000
1237098,65702,392177,80.000
1237099,65702,392177,80.000
1237101,65702,392177,80.000
1237103,65702,392177,80.000
1237105,65702,392177,80.000
1237107,65702,392177,80.000
1237108,65702,392177,80.000
1237110,65702,392177,80.000
1237112,65702,392177,80.000
1237113,65702,392177,80.000
1237115,65702,392177,80.000
1237117,65702,392177,80.000
1237118,65702,392177,80.000
1237120,65702,392177,80.000
1237122,65702,392177,80.000
1237123,65702,392177,80.000
1237124,65702,392177,80.000
1237125,65702,392177,80.000
1237128,65702,392177,80.000
1237130,65702,392177,80.000
1237131,65705,1946845,3.000
1237132,65705,1946845,4.000
1237133,65705,1740407,2.000
1237134,65705,1946845,4.000
1237135,65705,1946845,4.000
1237136,65705,1946845,3.000
1237137,65705,1232850,4.000
1237138,65705,1232850,4.000
1237139,65705,1232850,4.000
1237140,65705,1232850,4.000
1237142,65702,392177,80.000
1237143,65702,392177,80.000
1237144,65702,392177,80.000
1237146,65702,392177,80.000
1237148,65702,392177,80.000
1237149,65702,392177,80.000
1237150,65702,392177,80.000
1237151,65702,392177,80.000
1237154,65702,392177,80.000
1237155,65702,392177,80.000
1237157,65702,392177,80.000
1237159,65702,392177,80.000
1237161,65702,392177,80.000
1237163,65702,392177,80.000
1237165,65702,392177,80.000
1237167,65702,392177,80.000
1237168,65702,392177,80.000
1237169,65702,392177,80.000
1237170,65702,392177,80.000
1237171,65702,392177,80.000
1237172,65702,392177,80.000
1237173,65702,392177,80.000
1237174,65702,392177,80.000
1237175,65702,392177,80.000
1237177,65702,392177,80.000
1237178,65702,392177,80.000
1237179,65702,392177,80.000
1237180,65702,392177,80.000
1237181,65702,392177,80.000
1237182,65702,392177,80.000
1237183,65702,392177,80.000
1237184,65702,392177,80.000
1237185,65702,392177,80.000
1237186,65702,392177,80.000
1237187,65702,392177,80.000
1237188,65702,392177,80.000
1237189,65677,179677,50.000
1237190,65702,392177,80.000
1237191,65702,392177,80.000
1237192,65702,392177,80.000
1237193,65702,392177,80.000
1237194,65702,392177,80.000
1237195,65702,392177,80.000
1237196,65702,392177,80.000
1237197,65702,392177,80.000
1237198,65702,392177,80.000
1237199,65702,392177,80.000
1237200,65702,392177,80.000
1237201,65702,392177,80.000
1237202,65702,392177,80.000
1237203,65702,392177,80.000
1237204,65702,392177,80.000
1237205,65702,392177,80.000
1237206,65702,392177,80.000
1237207,65702,392177,80.000
1237208,65702,392177,80.000
1237209,65702,392177,80.000
1237210,65702,392177,80.000
1237211,65702,392177,80.000
1237212,65702,392177,80.000
1237213,65702,392177,80.000
1237214,65702,392177,80.000
1237215,65702,392177,80.000
1237216,65702,392177,80.000
1237217,65702,392177,80.000
1237218,65702,392177,80.000
1237219,65702,392177,80.000
1237220,65702,392177,80.000
1237221,65702,392177,80.000
1237222,65702,392177,17.000
1237223,65706,391778,80.000
1237224,65706,391778,80.000
1237225,65706,391778,80.000
1237226,65706,391778,80.000
1237227,65706,391778,80.000
1237228,65706,391778,80.000
1237229,65706,391778,80.000
1237230,65706,391778,80.000
1237231,65706,391778,80.000
1237232,65706,391778,80.000
1237233,65706,391778,80.000
1237234,65706,391778,80.000
1237235,65706,391778,80.000
1237238,65702,392177,80.000
1237239,65702,392177,80.000
1237240,65702,392177,80.000
1237241,65706,391778,80.000
1237242,65706,391778,80.000
1237243,65706,391778,80.000
1237244,65706,391778,80.000
1237245,65706,391778,80.000
1237246,65706,391778,80.000
1237247,65706,391778,80.000
1237248,65706,391778,80.000
1237249,65706,391778,80.000
1237250,65706,391778,80.000
1237251,65706,391778,80.000
1237252,65706,391778,80.000
1237253,65706,391778,80.000
1237254,65706,391778,80.000
1237255,65706,391778,80.000
1237256,65706,391778,80.000
1237257,65706,391778,80.000
1237258,65706,391778,80.000
1237259,65706,391778,80.000
1237260,65706,391778,80.000
1237262,65706,391778,80.000
1237265,65706,391778,80.000
1237267,65706,391778,80.000
1237270,65706,391778,80.000
1237272,65706,391778,80.000
1237274,65706,391778,80.000
1237275,65706,391778,80.000
1237276,65706,391778,80.000
1237279,65706,391778,80.000
1237281,65706,391778,80.000
1237283,65706,391778,80.000
1237285,65706,391778,80.000
1237287,65706,391778,80.000
1237289,65706,391778,80.000
1237291,65706,391778,80.000
1237293,65706,391778,80.000
1237295,65706,391778,80.000
1237297,65706,391778,80.000
1237299,65711,1453505,34.000
1237300,65711,1466200,17000.000
1237301,65706,391778,80.000
1237308,65706,391778,80.000
1237310,65706,391778,80.000
1237311,65706,391778,80.000
1237312,65706,391778,80.000
1237313,65706,391778,80.000
1237314,65706,391778,80.000
1237315,65706,391778,80.000
1237316,65706,391778,80.000
1237318,65706,391778,80.000
1237320,65706,391778,80.000
1237322,65706,391778,80.000
1237324,65706,391778,80.000
1237326,65706,391778,80.000
1237328,65706,391778,80.000
1237329,65706,391778,80.000
1237331,65706,391778,80.000
1237333,65706,391778,80.000
1237335,65706,391778,80.000
1237337,65706,391778,80.000
1237339,65706,391778,80.000
1237341,65706,391778,80.000
1237342,65706,391778,80.000
1237345,65706,391778,80.000
1237346,65713,179678,50.000
1237347,65713,179678,50.000
1237348,65706,391778,80.000
1237350,65706,391778,80.000
1237352,65706,391778,80.000
1237354,65706,391778,80.000
1237357,65706,391778,80.000
1237359,65706,391778,80.000
1237362,65706,391778,80.000
1237363,65706,391778,80.000
1237364,65706,391778,80.000
1237365,65706,391778,80.000
1237366,65706,391778,80.000
1237367,65706,391778,80.000
1237370,65706,391778,80.000
1237371,65706,391778,80.000
1237373,65706,391778,80.000
1237375,65706,391778,80.000
1237377,65706,391778,80.000
1237379,65706,391778,80.000
1237381,65706,391778,80.000
1237383,65706,391778,80.000
1237386,65706,391778,80.000
1237388,65706,391778,80.000
1237390,65706,391778,80.000
1237391,65706,391778,80.000
1237393,65706,391778,80.000
1237395,65706,391778,80.000
1237396,65706,391778,80.000
1237397,65706,391778,80.000
1237398,65706,391778,80.000
1237401,65706,391778,80.000
1237403,65706,391778,80.000
1237404,65706,391778,80.000
1237405,65706,391778,80.000
1237406,65706,391778,80.000
1237408,65706,391778,80.000
1237410,65706,391778,80.000
1237411,65706,391778,80.000
1237412,65706,391778,80.000
1237415,65706,391778,80.000
1237419,65706,391778,80.000
1237420,65706,391778,80.000
1237424,65706,391778,80.000
1237425,65706,391778,80.000
1237426,65706,391778,80.000
1237427,65706,391778,80.000
1237429,65706,391778,80.000
1237430,65706,391778,80.000
1237433,65706,391778,80.000
1237435,65706,391778,80.000
1237437,65706,391778,27.000
1237440,65706,391778,80.000
1237441,65706,391778,43.000
1237443,65716,376582,80.000
1237444,65716,376582,80.000
1237445,65716,376582,80.000
1237446,65716,376582,80.000
1237447,65716,376582,80.000
1237448,65716,376582,80.000
1237451,65716,376582,80.000
1237453,65716,376582,80.000
1237455,65716,376582,80.000
1237457,65716,376582,80.000
1237458,65716,376582,80.000
1237459,65719,179677,50.000
1237461,65716,376582,80.000
1237462,65716,376582,80.000
1237463,65716,376582,80.000
1237465,65716,376582,80.000
1237467,65716,376582,80.000
1237469,65716,376582,80.000
1237470,65716,376582,80.000
1237472,65716,376582,80.000
1237474,65716,376582,80.000
1237476,65716,376582,80.000
1237477,65716,376582,80.000
1237479,65716,376582,80.000
1237481,65716,376582,80.000
1237483,65716,376582,80.000
1237485,65716,376582,80.000
1237487,65716,376582,80.000
1237488,65716,376582,80.000
1237490,65716,376582,80.000
1237492,65716,376582,80.000
1237494,65716,376582,80.000
1237496,65716,376582,80.000
1237498,65716,376582,80.000
1237500,65716,376582,80.000
1237501,65716,376582,80.000
1237502,65716,376582,80.000
1237503,65716,376582,80.000
1237504,65716,376582,80.000
1237505,65716,376582,80.000
1237506,65716,376582,80.000
1237507,65716,376582,80.000
1237508,65716,376582,80.000
1237509,65716,376582,80.000
1237510,65716,376582,80.000
1237511,65716,376582,80.000
1237514,65716,376582,80.000
1237515,65716,376582,80.000
1237516,65716,376582,80.000
1237517,65716,376582,80.000
1237518,65716,376582,80.000
1237519,65716,376582,80.000
1237520,65720,179677,50.000
1237521,65720,179677,50.000
1237522,65706,391778,80.000
1237523,65716,376582,80.000
1237524,65721,378877,80.000
1237525,65721,378877,80.000
1237526,65721,378877,80.000
1237527,65721,378877,80.000
1237528,65716,376582,38.000
1237529,65721,378877,80.000
1237530,65721,378877,80.000
1237531,65721,378877,80.000
1237532,65721,378877,80.000
1237533,65721,378877,80.000
1237534,65721,378877,80.000
1237535,65721,378877,80.000
1237536,65721,378877,80.000
1237537,65721,378877,80.000
1237538,65721,378877,80.000
1237539,65721,378877,80.000
1237540,65721,378877,80.000
1237541,65721,378877,80.000
1237542,65721,378877,80.000
1237543,65721,378877,80.000
1237544,65721,378877,80.000
1237545,65721,378877,80.000
1237546,65721,378877,80.000
1237547,65721,378877,80.000
1237548,65721,378877,80.000
1237549,65721,378877,80.000
1237550,65721,378877,80.000
1237551,65721,378877,80.000
1237552,65721,378877,80.000
1237553,65721,378877,80.000
1237554,65721,378877,80.000
1237555,65721,378877,80.000
1237556,65721,378877,80.000
1237557,65721,378877,80.000
1237558,65721,378877,80.000
1237559,65721,378877,80.000
1237560,65721,378877,80.000
1237561,65721,378877,80.000
1237562,65721,378877,80.000
1237563,65721,378877,80.000
1237564,65721,378877,80.000
1237565,65721,378877,80.000
1237566,65721,378877,80.000
1237567,65721,378877,80.000
1237568,65721,378877,80.000
1237569,65721,378877,80.000
1237570,65721,378877,80.000
1237571,65721,378877,80.000
1237572,65721,378877,80.000
1237573,65721,378877,80.000
1237574,65721,378877,80.000
1237575,65721,378877,80.000
1237576,65721,378877,80.000
1237577,65721,378877,80.000
1237578,65721,378877,80.000
1237579,65721,378877,80.000
1237580,65721,378877,80.000
1237581,65721,378877,80.000
1237582,65721,378877,80.000
1237583,65721,378877,80.000
1237584,65721,378877,80.000
1237592,65721,378877,0.250
1237615,65721,378877,24.750
1237628,65724,1453505,35.000
1237629,65724,1466200,17980.000
1237634,65725,2059294,336000.000
1237635,65725,2099605,77000.000
1237636,65725,2033723,77000.000
1237637,65725,2047935,105000.000
1237638,65725,2047936,105000.000
1237639,65726,376580,80.000
1237640,65726,376580,80.000
1237641,65726,376580,80.000
1237642,65726,376580,80.000
1237644,65726,376580,80.000
1237646,65726,376580,80.000
1237647,65726,376580,80.000
1237649,65726,376580,80.000
1237651,65726,376580,80.000
1237653,65726,376580,80.000
1237655,65726,376580,80.000
1237657,65726,376580,80.000
1237659,65726,376580,80.000
1237661,65726,376580,80.000
1237663,65726,376580,80.000
1237664,65726,376580,80.000
1237666,65726,376580,80.000
1237668,65726,376580,80.000
1237670,65726,376580,80.000
1237673,65726,376580,80.000
1237675,65726,376580,80.000
1237677,65726,376580,80.000
1237679,65726,376580,80.000
1237681,65726,376580,80.000
1237684,65726,376580,80.000
1237687,65726,376580,80.000
1237690,65726,376580,80.000
1237696,65726,376580,80.000
1237698,65726,376580,80.000
1237700,65726,376580,80.000
1237702,65726,376580,80.000
1237704,65726,376580,80.000
1237705,65726,376580,80.000
1237706,65726,376580,80.000
1237707,65726,376580,80.000
1237708,65726,376580,80.000
1237710,65726,376580,80.000
1237712,65726,376580,80.000
1237715,65729,1946845,2.000
1237717,65729,1946845,4.000
1237718,65729,1946845,4.000
1237719,65729,1946845,4.000
1237720,65729,1946845,4.000
1237721,65729,1740407,2.000
1237723,65727,YPCHEPCDN,504.000
1237725,65726,376580,80.000
1237727,65726,376580,80.000
1237728,65726,376580,80.000
1237729,65726,376580,80.000
1237730,65726,376580,80.000
1237731,65726,376580,80.000
1237732,65726,376580,80.000
1237733,65726,376580,80.000
1237736,65726,376580,80.000
1237737,65726,376580,80.000
1237738,65726,376580,80.000
1237739,65726,376580,80.000
1237741,65726,376580,80.000
1237743,65726,376580,80.000
1237745,65726,376580,80.000
1237747,65726,376580,80.000
1237748,65726,376580,80.000
1237750,65726,376580,80.000
1237752,65726,376580,80.000
1237754,65726,376580,80.000
1237755,65726,376580,80.000
1237757,65726,376580,80.000
1237759,65726,376580,80.000
1237761,65726,376580,80.000
1237762,65726,376580,80.000
1237764,65726,376580,80.000
1237765,65726,376580,80.000
1237767,65726,376580,80.000
1237768,65726,376580,80.000
1237769,65726,376580,80.000
1237770,65726,376580,80.000
1237771,65726,376580,80.000
1237772,65726,376580,80.000
1237773,65726,376580,80.000
1237774,65726,376580,80.000
1237775,65726,376580,80.000
1237776,65726,376580,80.000
1237777,65726,376580,80.000
1237778,65726,376580,80.000
1237779,65726,376580,80.000
1237780,65726,376580,80.000
1237781,65726,376580,80.000
1237782,65726,376580,80.000
1237783,65726,376580,80.000
1237784,65726,376580,80.000
1237785,65726,376580,80.000
1237786,65726,376580,80.000
1237787,65726,376580,80.000
1237788,65726,376580,80.000
1237789,65726,376580,80.000
1237790,65726,376580,80.000
1237791,65726,376580,80.000
1237792,65726,376580,80.000
1237793,65726,376580,80.000
1237794,65726,376580,80.000
1237795,65726,376580,80.000
1237796,65726,376580,80.000
1237797,65726,376580,80.000
1237798,65726,376580,80.000
1237799,65726,376580,80.000
1237800,65726,376580,80.000
1237801,65726,376580,80.000
1237802,65726,376580,80.000
1237803,65726,376580,80.000
1237804,65726,376580,80.000
1237805,65726,376580,80.000
1237806,65726,376580,80.000
1237807,65726,376580,80.000
1237808,65726,376580,80.000
1237809,65726,376580,80.000
1237810,65726,376580,80.000
1237811,65726,376580,80.000
1237812,65726,376580,80.000
1237813,65726,376580,80.000
1237814,65726,376580,80.000
1237815,65726,376580,80.000
1237816,65726,376580,80.000
1237817,65726,376580,80.000
1237818,65726,376580,80.000
1237819,65726,376580,80.000
1237820,65726,376580,80.000
1237821,65726,376580,80.000
1237822,65726,376580,80.000
1237823,65726,376580,80.000
1237824,65726,376580,80.000
1237825,65726,376580,80.000
1237826,65726,376580,80.000
1237827,65726,376580,80.000
1237828,65726,376580,80.000
1237829,65726,376580,80.000
1237830,65726,376580,80.000
1237831,65726,376580,80.000
1237832,65726,376580,80.000
1237833,65726,376580,80.000
1237834,65726,376580,80.000
1237835,65726,376580,80.000
1237836,65726,376580,80.000
1237837,65726,376580,80.000
1237838,65726,376580,80.000
1237839,65726,376580,80.000
1237840,65726,376580,80.000
1237841,65726,376580,80.000
1237842,65726,376580,80.000
1237843,65726,376580,80.000
1237844,65726,376580,80.000
1237845,65726,376580,80.000
1237846,65726,376580,80.000
1237847,65726,376580,80.000
1237848,65726,376580,80.000
1237849,65726,376580,80.000
1237850,65726,376580,80.000
1237851,65726,376580,80.000
1237852,65726,376580,80.000
1237853,65726,376580,80.000
1237854,65726,376580,80.000
1237855,65726,376580,80.000
1237856,65726,376580,80.000
1237857,65726,376580,80.000
1237858,65726,376580,80.000
1237859,65726,376580,80.000
1237860,65726,376580,80.000
1237861,65726,376580,80.000
1237862,65726,376580,80.000
1237863,65726,376580,80.000
1237864,65726,376580,80.000
1237865,65726,376580,80.000
1237866,65726,376580,80.000
1237867,65726,376580,80.000
1237868,65726,376580,80.000
1237869,65726,376580,80.000
1237871,65726,376580,80.000
1237873,65726,376580,80.000
1237875,65726,376580,80.000
1237876,65726,376580,80.000
1237878,65726,376580,80.000
1237880,65726,376580,80.000
1237882,65726,376580,80.000
1237883,65726,376580,80.000
1237885,65726,376580,80.000
1237886,65726,376580,80.000
1237888,65726,376580,80.000
1237891,65726,376580,80.000
1237894,65726,376580,80.000
1237895,65726,376580,80.000
1237897,65726,376580,80.000
1237898,65726,376580,80.000
1237900,65726,376580,80.000
1237912,65726,376580,57.000
1237913,65731,376581,80.000
1237914,65731,376581,80.000
1237915,65731,376581,80.000
1237916,65731,376581,80.000
1237921,65731,376581,80.000
1237922,65731,376581,80.000
1237923,65731,376581,80.000
1237924,65731,376581,80.000
1237926,65731,376581,80.000
1237927,65731,376581,80.000
1237928,65731,376581,80.000
1237930,65731,376581,80.000
1237931,65731,376581,80.000
1237932,65731,376581,80.000
1237933,65731,376581,80.000
1237934,65731,376581,80.000
1237935,65726,376580,80.000
1237936,65731,376581,80.000
1237937,65731,376581,80.000
1237938,65731,376581,80.000
1237939,65731,376581,80.000
1237940,65731,376581,80.000
1237941,65731,376581,80.000
1237942,65731,376581,80.000
1237945,65731,376581,80.000
1237948,65731,376581,80.000
1237950,65731,376581,80.000
1237951,65731,376581,80.000
1237953,65731,376581,80.000
1237955,65731,376581,80.000
1237959,65731,376581,80.000
1237960,65731,376581,80.000
1237964,65731,376581,80.000
1237965,65731,376581,80.000
1237966,65731,376581,80.000
1237968,65731,376581,80.000
1237970,65731,376581,80.000
1237972,65731,376581,80.000
1237973,65731,376581,80.000
1237975,65731,376581,80.000
1237976,65731,376581,80.000
1237978,65731,376581,80.000
1237979,65731,376581,80.000
1237980,65731,376581,80.000
1237981,65731,376581,80.000
1237982,65731,376581,80.000
1237983,65731,376581,80.000
1237984,65731,376581,80.000
1237985,65731,376581,80.000
1237986,65731,376581,80.000
1237989,65731,376581,80.000
1237991,65731,376581,80.000
1237992,65731,376581,80.000
1237993,65731,376581,80.000
1237994,65731,376581,80.000
1237995,65731,376581,80.000
1237996,65731,376581,80.000
1237997,65731,376581,80.000
1238000,65731,376581,80.000
1238002,65731,376581,80.000
1238004,65731,376581,80.000
1238007,65731,376581,80.000
1238008,65731,376581,80.000
1238012,65731,376581,80.000
1238015,65731,376581,80.000
1238019,65731,376581,80.000
1238021,65731,376581,80.000
1238022,65731,376581,80.000
1238024,65731,376581,80.000
1238027,65731,376581,80.000
1238029,65731,376581,80.000
1238030,65731,376581,80.000
1238032,65731,376581,80.000
1238034,65731,376581,80.000
1238036,65731,376581,80.000
1238038,65731,376581,80.000
1238043,65731,376581,80.000
1238045,65731,376581,80.000
1238047,65731,376581,80.000
1238050,65731,376581,80.000
1238052,65731,376581,80.000
1238054,65731,376581,80.000
1238055,65731,376581,80.000
1238057,65731,376581,80.000
1238059,65731,376581,80.000
1238061,65731,376581,80.000
1238063,65731,376581,80.000
1238065,65731,376581,80.000
1238067,65731,376581,80.000
1238069,65731,376581,80.000
1238070,65731,376581,80.000
1238074,65731,376581,80.000
1238076,65731,376581,80.000
1238077,65731,376581,80.000
1238078,65731,376581,80.000
1238079,65731,376581,80.000
1238080,65731,376581,80.000
1238081,65731,376581,80.000
1238082,65731,376581,80.000
1238083,65731,376581,80.000
1238084,65731,376581,80.000
1238085,65731,376581,80.000
1238086,65731,376581,80.000
1238087,65731,376581,80.000
1238088,65731,376581,80.000
1238089,65731,376581,80.000
1238090,65731,376581,80.000
1238091,65731,376581,80.000
1238092,65731,376581,80.000
1238093,65731,376581,80.000
1238094,65731,376581,80.000
1238095,65731,376581,80.000
1238096,65731,376581,80.000
1238097,65731,376581,80.000
1238098,65731,376581,80.000
1238099,65731,376581,80.000
1238100,65731,376581,80.000
1238101,65731,376581,80.000
1238102,65731,376581,28.000
1238103,65731,376581,80.000
1238104,65731,376581,80.000
1238105,65731,376581,80.000
1238106,65731,376581,80.000
1238107,65736,179677,50.000
1238108,65736,179677,50.000
1238109,65736,179677,50.000
1238110,65736,179677,50.000
1238111,65736,179677,50.000
1238112,65736,179677,50.000
1238113,65736,179677,50.000
1238114,65736,179677,50.000
1238115,65736,179677,50.000
1238116,65736,179677,50.000
1238118,65736,179677,50.000
1238119,65736,179677,50.000
1238120,65736,179677,50.000
1238121,65736,179677,50.000
1238122,65736,179677,50.000
1238123,65736,179677,50.000
1238124,65736,179677,50.000
1238125,65736,179677,50.000
1238126,65736,179677,50.000
1238127,65736,179677,50.000
1238130,65736,179677,50.000
1238131,65736,179677,50.000
1238132,65736,179677,50.000
1238133,65736,179677,50.000
1238134,65736,179677,50.000
1238135,65736,179677,50.000
1238136,65736,179677,50.000
1238137,65736,179677,50.000
1238138,65676,70004,80.000
1238139,65676,70004,80.000
1238140,65676,70004,80.000
1238141,65676,70004,80.000
1238142,65676,70004,80.000
1238143,65676,70004,80.000
1238144,65676,70004,80.000
1238145,65676,70004,80.000
1238146,65676,70004,80.000
1238147,65676,70004,80.000
1238148,65676,70004,80.000
1238149,65676,70004,80.000
1238150,65676,70004,80.000
1238151,65676,70004,80.000
1238152,65676,70004,80.000
1238153,65676,70004,80.000
1238154,65676,73001,80.000
1238155,65676,73001,80.000
1238156,65676,73001,80.000
1238157,65676,73001,80.000
1238158,65676,73001,80.000
1238159,65676,73001,80.000
1238160,65676,73001,80.000
1238161,65676,73001,80.000
1238162,65676,73001,80.000
1238163,65676,73001,80.000
1238164,65676,YPCHEPCDN,26.000
1238165,65736,179677,50.000
1238166,65736,179677,50.000
1238168,65736,179677,50.000
1238171,65736,179677,50.000
1238175,65736,179677,50.000
1238177,65736,179677,50.000
1238179,65736,179677,50.000
1238181,65736,179677,50.000
1238182,65736,179677,50.000
1238183,65736,179677,50.000
1238184,65736,179677,50.000
1238185,65736,179677,50.000
1238186,65736,179677,50.000
1238187,65736,179677,50.000
1238188,65736,179677,50.000
1238189,65736,179677,50.000
1238192,65736,179677,50.000
1238194,65736,179677,50.000
1238195,65736,179677,50.000
1238197,65736,179677,50.000
1238199,65736,179677,50.000
1238200,65736,179677,50.000
1238201,65736,179677,50.000
1238202,65736,179677,50.000
1238204,65736,179677,50.000
1238205,65736,179677,50.000
1238206,65736,179677,50.000
1238207,65736,179677,50.000
1238208,65736,179677,50.000
1238209,65736,179677,50.000
1238210,65736,179677,50.000
1238211,65736,179677,50.000
1238212,65736,179677,50.000
1238213,65736,179677,50.000
1238214,65736,179677,50.000
1238215,65736,179677,50.000
1238216,65736,179677,50.000
1238217,65736,179677,50.000
1238218,65736,179677,50.000
1238219,65736,179677,50.000
1238220,65736,179677,50.000
1238221,65736,179677,50.000
1238222,65736,179677,50.000
1238223,65736,179677,50.000
1238224,65736,179677,50.000
1238225,65736,179677,50.000
1238226,65736,179677,50.000
1238227,65736,179677,50.000
1238228,65736,179677,50.000
1238229,65736,179677,50.000
1238230,65736,179677,50.000
1238243,65736,179677,50.000
1238248,65736,179677,50.000
1238249,65736,179677,50.000
1238250,65736,179677,50.000
1238251,65736,179677,50.000
1238252,65736,179677,50.000
1238254,65736,179677,50.000
1238256,65736,179677,50.000
1238259,65736,179677,50.000
1238261,65736,179677,50.000
1238263,65736,179677,50.000
1238268,65736,179677,50.000
1238269,65736,179677,50.000
1238272,65736,179677,50.000
1238273,65736,179677,50.000
1238276,65736,179677,50.000
1238279,65736,179677,50.000
1238282,65736,179677,50.000
1238283,65736,179677,50.000
1238284,65736,179677,50.000
1238285,65736,179677,50.000
1238291,65736,179677,50.000
1238292,65736,179677,50.000
1238293,65736,179677,50.000
1238294,65736,179677,50.000
1238295,65736,179677,50.000
1238296,65736,179677,50.000
1238297,65736,179677,50.000
1238298,65736,179677,50.000
1238299,65736,179677,50.000
1238300,65736,179677,50.000
1238301,65736,179677,50.000
1238304,65736,179677,50.000
1238305,65736,179677,50.000
1238307,65736,179677,50.000
1238309,65736,179677,50.000
1238310,65736,179677,50.000
1238312,65736,179677,50.000
1238314,65736,179677,50.000
1238315,65736,179677,50.000
1238317,65736,179677,50.000
1238319,65736,179677,50.000
1238320,65736,179677,50.000
1238322,65736,179677,50.000
1238324,65736,179677,50.000
1238325,65736,179677,50.000
1238327,65736,179677,50.000
1238329,65736,179677,50.000
1238332,65736,179677,50.000
1238334,65736,179677,50.000
1238335,65736,179677,50.000
1238336,65736,179677,50.000
1238338,65736,179677,50.000
1238340,65736,179677,50.000
1238341,65736,179677,50.000
1238343,65736,179677,50.000
1238345,65736,179677,50.000
1238346,65736,179677,50.000
1238348,65736,179677,50.000
1238349,65736,179677,50.000
1238351,65736,179677,50.000
1238353,65736,179677,50.000
1238354,65736,179677,50.000
1238356,65736,179677,50.000
1238357,65736,179677,50.000
1238358,65736,179677,50.000
1238359,65736,179677,50.000
1238360,65736,179677,50.000
1238362,65736,179677,50.000
1238364,65736,179677,50.000
1238365,65736,179677,50.000
1238366,65736,179677,50.000
1238367,65736,179677,50.000
1238368,65736,179677,50.000
1238369,65736,179677,50.000
1238370,65736,179677,50.000
1238371,65736,179677,50.000
1238372,65736,179677,50.000
1238373,65736,179677,50.000
1238374,65736,179677,50.000
1238376,65736,179677,50.000
1238377,65736,179677,50.000
1238378,65736,179677,50.000
1238380,65736,179677,50.000
1238381,65736,179677,50.000
1238383,65736,179677,50.000
1238385,65736,179677,50.000
1238386,65736,179677,50.000
1238388,65736,179677,50.000
1238389,65736,179677,50.000
1238391,65736,179677,50.000
1238393,65736,179677,50.000
1238394,65736,179677,50.000
1238395,65736,179677,50.000
1238398,65736,179677,50.000
1238399,65736,179677,50.000
1238401,65736,179677,50.000
1238402,65736,179677,50.000
1238403,65736,179677,50.000
1238404,65736,179677,50.000
1238407,65736,179677,50.000
1238410,65736,179677,50.000
1238412,65736,179677,50.000
1238414,65736,179677,50.000
1238417,65736,179677,50.000
1238419,65736,179677,50.000
1238420,65736,179677,50.000
1238421,65736,179677,50.000
1238424,65736,179677,50.000
1238425,65736,179677,50.000
1238426,65736,179677,50.000
1238429,65736,179677,50.000
1238438,65736,179677,50.000
1238439,65736,179677,50.000
1238440,65736,179677,50.000
1238442,65736,179677,50.000
1238444,65736,179677,50.000
1238445,65736,179677,50.000
1238447,65736,179677,50.000
1238449,65736,179677,50.000
1238451,65736,179677,50.000
1238453,65736,179677,50.000
1238457,65736,179677,50.000
1238458,65736,179677,50.000
1238460,65736,179677,50.000
1238461,65736,179677,50.000
1238462,65736,179677,46.000
1238466,65744,179678,50.000
1238467,65744,179678,50.000
1238469,65744,179678,50.000
1238473,65744,179678,50.000
1238474,65744,179678,50.000
1238475,65736,179677,50.000
1238477,65736,179677,50.000
1238478,65736,179677,50.000
